NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,ReacScore1,ReacScore2,TargetTenantType,S8_1_ProgramName,S8_1_AssistedUnits,S8_1_RentToFMR,LIHTC_1_ProgramName,S8_2_ID
1028668,CASA CARONDELET,130 S Carondelet St,Los Angeles,CA,90057-2080,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208502,34,34.07,-118,,,Family,,,,9% Tax Credit,
1028675,NORMANDIE SENIOR HOUSING,6301 S Normandie Ave,Los Angeles,CA,90044-2699,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237402,37,33.98,-118,,,,,,,9% Tax Credit,
1028690,PARKSIDE APARTMENTS,400 W 9th St,Los Angeles,CA,90015-1571,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207900,34,34.04,-118,,,Family,,,,9% Tax Credit,
1028695,EVERGREEN VILLAGE,420 N Evergreen Ave,Los Angeles,CA,90033-3159,31080,Metropolitan Statistical Area,Los Angeles,6037,6037203720,34,34.04,-118,,,Family,,,,9% Tax Credit,
1028707,HUNTINGTON HACIENDA APARTMENTS,4648 Huntington Dr S,Los Angeles,CA,90032-1914,31080,Metropolitan Statistical Area,Los Angeles,6037,6037201401,34,34.09,-118,,,Family,,,,9% Tax Credit,
1028718,LOS ANGELES CITY LIGHTS,1315 W 7th St,Los Angeles,CA,90017-2345,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209102,34,34.05,-118,,,Family,,,,9% Tax Credit,
1028719,SERRANO APARTMENTS,1536 N Serrano Ave,Los Angeles,CA,90027-4854,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190520,28,34.1,-118,,,Family,,,,9% Tax Credit,
1028720,LUISA APARTMENTS,2209 Michigan Ave,Los Angeles,CA,90033-2920,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204420,34,34.05,-118,,,Family,,,,9% Tax Credit,
1028724,MARTHA BRYANT MANOR,8300 S Hoover St,Los Angeles,CA,90044-4945,31080,Metropolitan Statistical Area,Los Angeles,6037,6037238320,43,33.96,-118,,,Family,,,,4% Tax Credit,
1028732,MOREHOUSE APARTMENTS,1750 W Martin Luther King Jr Blvd,Los Angeles,CA,90062-1536,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231500,37,34.01,-118,,,Family,,,,9% Tax Credit,
1028735,UNIVERSITY PARK APARTMENTS,1221 W 29th St,Los Angeles,CA,90007-3199,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221820,37,34.03,-118,,,Family,,,,9% Tax Credit,
1028743,WASHINGTON COURT,12525 Washington Pl,Los Angeles,CA,90066-4883,31080,Metropolitan Statistical Area,Los Angeles,6037,6037272201,37,34,-118,,,Family,,,,9% Tax Credit,
1028749,GRAMERCY COURT,3317 W Washington Blvd,Los Angeles,CA,90018-1251,31080,Metropolitan Statistical Area,Los Angeles,6037,6037218120,37,34.04,-118,,,,,,,9% Tax Credit,
1028751,39 WEST APARTMENTS,3885 S Western Ave,Los Angeles,CA,90062-1121,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231400,37,34.01,-118,,,,,,,9% Tax Credit,
1028764,CAMBRIA APARTMENTS,738 S Union Ave,Los Angeles,CA,90017-2188,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209403,34,34.05,-118,,,Family,,,,9% Tax Credit,
1028766,CASANOVA GARDENS,433 Casanova St,Los Angeles,CA,90012-1257,31080,Metropolitan Statistical Area,Los Angeles,6037,6037980010,34,34.07,-118,,,Family,,,,9% Tax Credit,
1028768,COCHRAN CITY LIGHTS,1315 S Cochran Ave,Los Angeles,CA,90019-2808,31080,Metropolitan Statistical Area,Los Angeles,6037,6037217100,37,34.05,-118,,,Family,,,,9% Tax Credit,
1028780,FIGUEROA COURT APARTMENTS,9130 S Figueroa St,Los Angeles,CA,90003-3952,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240300,43,33.95,-118,,,,,,,9% Tax Credit,
1028783,GARLAND CITY LIGHTS,1209 W 8th St,Los Angeles,CA,90017-4438,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209300,34,34.05,-118,,,Family,,,,9% Tax Credit,
1028793,P & P HOME FOR THE ELDERLY,1030 W 85th St,Los Angeles,CA,90044-3466,31080,Metropolitan Statistical Area,Los Angeles,6037,6037238200,37,33.96,-118,,,Elderly or disabled,,,,9% Tax Credit,
1028799,PLAZA VERMONT,939 W Gage Ave,Los Angeles,CA,90044,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237101,37,33.98,-118,,,Family,,,,9% Tax Credit,
1028810,LOS ALTOS APARTMENTS APARTMENTS,4121 Wilshire Blvd,Los Angeles,CA,90010-3513,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211701,34,34.06,-118,,,,,,,4% Tax Credit,
1028818,MISSION VILLAGE TERRACE,4001 N Mission Rd,Los Angeles,CA,90032-2588,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199110,34,34.07,-118,,,Family,,,,4% Tax Credit,
1028823,THE BOYD HOTEL,224 Boyd St,Los Angeles,CA,90013-1406,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206200,34,34.05,-118,,,,,,,9% Tax Credit,
1028837,PALM VILLAGE,1011 W 91st St,Los Angeles,CA,90044-3360,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600100,43,33.95,-118,,,Elderly or disabled,,,,9% Tax Credit,
1028838,MAIN STREET HOUSING LP,101 W 74th St,Los Angeles,CA,90003-2066,31080,Metropolitan Statistical Area,Los Angeles,6037,6037239601,40,33.97,-118,33c,60c*,Family,Pension Fund,30,60.44,9% Tax Credit,
1028841,PALMER HOUSE,538 Wall St,Los Angeles,CA,90013-1551,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,,,,,,,9% Tax Credit,
1028859,PICO GRAMERCY FAMILY HOUSING,1303 S Gramercy Pl,Los Angeles,CA,90019-4607,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221304,34,34.05,-118,,,Family,,,,9% Tax Credit,
1028862,235 BERENDO APARTMENTS,235 S Berendo St,Los Angeles,CA,90004-5754,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211320,34,34.07,-118,,,,,,,9% Tax Credit,
1028894,AVALON-EL SEGUNDO SENIOR APARTMENTS,13232 Avalon Blvd,Los Angeles,CA,90061-2290,31080,Metropolitan Statistical Area,Los Angeles,6037,6037540800,44,33.91,-118,,,,,,,9% Tax Credit,
1028898,WATSON II,3939 Ursula Ave,Los Angeles,CA,90008-2145,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236202,37,34.02,-118,,,Family,,,,4% Tax Credit,
1028910,CASA VERDE APARTMENTS,1552 Schrader Blvd,Los Angeles,CA,90028-7213,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190700,28,34.1,-118,,,Family,,,,9% Tax Credit,
1028914,CHESTNUT VILLAGE,5675 York Blvd,Los Angeles,CA,90042-2550,31080,Metropolitan Statistical Area,Los Angeles,6037,6037183220,34,34.12,-118,,,Family,,,,9% Tax Credit,
1028923,West A Homes,4100 Vermont Ave,Los Angeles,CA,90037-1934,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231710,37,34.01,-118,,,Family,,,,9% Tax Credit,
1028926,COURTLAND CITY LIGHTS,1355 N Cahuenga Blvd,Los Angeles,CA,90028-8137,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190802,28,34.1,-118,,,Family,,,,9% Tax Credit,
1028929,WESTLAKE CITY LIGHTS,509 S Westlake Ave,Los Angeles,CA,90057-5200,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208903,34,34.06,-118,,,Family,,,,9% Tax Credit,
1028940,FOX NORMANDIE APARTMENTS,849 S Normandie Ave,Los Angeles,CA,90005-2159,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212420,34,34.06,-118,,,,,,,9% Tax Credit,
1028944,GRANDVIEW CITY LIGHTS,831 S Grand View St,Los Angeles,CA,90057-4043,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209401,34,34.06,-118,,,Family,,,,9% Tax Credit,
1028946,HARBOR CITY LIGHTS,523 W 127th St,Los Angeles,CA,90044,31080,Metropolitan Statistical Area,Los Angeles,6037,6037291110,43,33.92,-118,,,Family,,,,4% Tax Credit,
1028960,BRYSON FAMILY APARTMENTS,2701 Wilshire Blvd,Los Angeles,CA,90057-3244,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208720,34,34.06,-118,,,Family,,,,9% Tax Credit,
1028965,KENMORE APARTMENTS,1726 N Kenmore Ave,Los Angeles,CA,90027-4057,31080,Metropolitan Statistical Area,Los Angeles,6037,6037189201,28,34.1,-118,,,Family,,,,9% Tax Credit,
1028987,MIRADA TERRACE APARTMENTS,5657 La Mirada Ave,Los Angeles,CA,90038-2236,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190901,28,34.09,-118,,,Family,,,,9% Tax Credit,
1029025,EMPRESS APARTMENTS,514 S Westlake Ave,Los Angeles,CA,90057-2967,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208903,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029027,SENDEROS,2141 Estrella Ave,Los Angeles,CA,90007-2055,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224420,37,34.03,-118,,,Family,,,,9% Tax Credit,
1029028,FEDORA APARTMENTS,836 Fedora St,Los Angeles,CA,90005-2166,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212305,34,34.06,-118,,,,,,,9% Tax Credit,
1029030,FIGUEROA OAKS,10210 S Figueroa St,Los Angeles,CA,90003-4458,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240402,43,33.94,-118,,,Family,,,,9% Tax Credit,
1029042,GWEN BOLDEN MANOR,1302 E 41st St,Los Angeles,CA,90011-3355,31080,Metropolitan Statistical Area,Los Angeles,6037,6037228220,40,34.01,-118,,,Family,,,,9% Tax Credit,
1029047,SYCAMORE VILLAGE,523 S Rampart Blvd,Los Angeles,CA,90057-2622,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208720,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029082,WILSHIRE COURTYARD,2848 Sunset Pl,Los Angeles,CA,90005-3940,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212204,34,34.06,-118,,,,,,,9% Tax Credit,
1029088,WESTERN CARTLON APARTMENTS,5443 Carlton Way,Los Angeles,CA,90027-4814,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190510,28,34.1,-118,85c,93b,Family,,,,4% Tax Credit,
1029092,EUGENE THOMAS MANOR,2208 S Western Ave,Los Angeles,CA,90018-1360,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221500,37,34.04,-118,,,,,,,9% Tax Credit,
1029094,HEAVENLY VISION SENIOR HOUSING LP,9500 S Broadway,Los Angeles,CA,90003-4053,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240500,43,33.95,-118,,,Elderly or disabled,,,,9% Tax Credit,
1029095,IROLO APARTMENTS,770 Irolo St,Los Angeles,CA,90005-2370,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212410,34,34.06,-118,,,,811 PRA DEMO,12,111.17,9% Tax Credit,
1029115,ADAMS CITY LIGHTS,4471 W Adams Blvd,Los Angeles,CA,90016-3063,31080,Metropolitan Statistical Area,Los Angeles,6037,6037218702,37,34.03,-118,,,Family,,,,9% Tax Credit,
1029116,ALEGRIA,2737 W Sunset Blvd,Los Angeles,CA,90026-2181,31080,Metropolitan Statistical Area,Los Angeles,6037,6037195600,28,34.08,-118,,,Family,,,,4% Tax Credit,
1029117,AMISTAD,1953 Estrella Ave,Los Angeles,CA,90007-1378,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224420,37,34.03,-118,,,Family,,,,9% Tax Credit,
1029120,AVALON TERRACE NICOLET,4027 Nicolet Ave,Los Angeles,CA,90008-2219,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236202,37,34.01,-118,,,Family,,,,9% Tax Credit,
1029121,BENTON GREEN APARTMENTS,528 N Benton Way,Los Angeles,CA,90026-3873,31080,Metropolitan Statistical Area,Los Angeles,6037,6037195802,28,34.08,-118,,,Family,,,,4% Tax Credit,
1029124,BRANDON APARTMENTS,735 Hartford Ave,Los Angeles,CA,90017-4472,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209300,34,34.05,-118,,,,,,,9% Tax Credit,
1029134,MAYUR TOWN HOMES,5846 Carlton Way,Los Angeles,CA,90028-6679,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191000,28,34.1,-118,,,Family,,,,9% Tax Credit,
1029143,DEWEY HOTEL,721 S Main St,Los Angeles,CA,90014-2363,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207301,34,34.04,-118,,,,,,,9% Tax Credit,
1029144,DON CARLOS APARTMENTS,5226 Hollywood Blvd,Los Angeles,CA,90027-4963,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190520,28,34.1,-118,,,Elderly or disabled,,,,9% Tax Credit,
1029173,HOPE VILLAGE,1031 S Hope St,Los Angeles,CA,90015-1585,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207900,34,34.04,-118,,,Family,,,,4% Tax Credit,
1029181,LINCOLN HOTEL,549 Ceres Ave,Los Angeles,CA,90013-1716,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,,,,,,,9% Tax Credit,
1029183,MAGNOLIA CITY LIGHTS,2885 Leeward Ave,Los Angeles,CA,90005-1139,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212204,34,34.06,-118,,,Family,,,,4% Tax Credit,
1029187,MARYLAND APARTMENTS,1340 Maryland St,Los Angeles,CA,90017-2034,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209200,34,34.06,-118,,,,,,,9% Tax Credit,
1029190,SHERATON TOWN HOUSE,2961 Wilshire Blvd,Los Angeles,CA,90010,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211120,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029209,SYCAMORE PARK APARTMENTS,250 S Avenue 50,Los Angeles,CA,90042-4449,31080,Metropolitan Statistical Area,Los Angeles,6037,6037183820,34,34.1,-118,,,Family,,,,9% Tax Credit,
1029221,SALVATION ARMY WESTWOOD TRANSITIONAL VILLAGE,1341 S Sepulveda Blvd,Los Angeles,CA,90025-3481,31080,Metropolitan Statistical Area,Los Angeles,6037,6037701100,33,34.05,-118,,,Family,,,,9% Tax Credit,
1029227,TOLTON COURT,2806 E Washington Blvd,Los Angeles,CA,90023-4217,31080,Metropolitan Statistical Area,Los Angeles,6037,6037205120,34,34.02,-118,,,Family,,,,9% Tax Credit,
1029244,SOUTHERN HOTEL,412 E 5th St,Los Angeles,CA,90013-1561,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,,,,,,,9% Tax Credit,
1029249,VISTA NUEVA APARTMENTS,130 S La Fayette Park Pl,Los Angeles,CA,90057-1343,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208620,34,34.07,-118,,,,,,,9% Tax Credit,
1029255,TOTLON/MONTCLAIR COURT,4200 Montclair St,Los Angeles,CA,90018-4809,31080,Metropolitan Statistical Area,Los Angeles,6037,6037219300,37,34.03,-118,,,Family,,,,9% Tax Credit,
1029267,BARNSDALL COURT APARTMENTS,1632 N Normandie Ave,Los Angeles,CA,90027-5147,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191201,28,34.1,-118,,,Family,,,,4% Tax Credit,
1029275,CASA RAMPART APARTMENTS,401 S Rampart Blvd,Los Angeles,CA,90057-1717,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208720,34,34.07,-118,,,,,,,9% Tax Credit,
1029284,ADAMS SENIOR GARDENS,1755 W Adams Blvd,Los Angeles,CA,90018-2760,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221500,37,34.03,-118,,,Elderly or disabled,,,,9% Tax Credit,
1029296,PARK LANE FAMILY APARTMENTS,4508 W Martin Luther King Jr Blvd,Los Angeles,CA,90016-5965,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236203,37,34.02,-118,,,Family,,,,9% Tax Credit,
1029314,AMISTAD APARTMENTS,2037 Lincoln Park Ave,Los Angeles,CA,90031-2792,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199120,34,34.07,-118,,,,,,,9% Tax Credit,
1029315,TM CHAMBERS MANORS,2620 Menlo Ave,Los Angeles,CA,90007-6901,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221810,37,34.03,-118,,,Elderly or disabled,,,,9% Tax Credit,
1029316,APPLE TREE VILLAGE,9229 Sepulveda Eastway,Los Angeles,CA,90045,31080,Metropolitan Statistical Area,Los Angeles,6037,6037278001,43,33.95,-118,,,,,,,9% Tax Credit,
1029342,ELYSIAN CITY LIGHTS,1370 Allison Ave,Los Angeles,CA,90026-4496,31080,Metropolitan Statistical Area,Los Angeles,6037,6037197600,34,34.07,-118,,,Family,,,,9% Tax Credit,
1029352,HOLLYWOOD WESTERN APARTMENTS,1672 N Western Ave,Los Angeles,CA,90027-4853,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190510,28,34.1,-118,,,Family,,,,9% Tax Credit,
1029359,LA PRIMAVERA APARTMENTS,1330 S Olive St,Los Angeles,CA,90015-3051,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224010,34,34.04,-118,,,,,,,9% Tax Credit,
1029384,GATEWAY CITY LIGHTS,523 1/2 W El Segundo Blvd,Los Angeles,CA,90061,31080,Metropolitan Statistical Area,Los Angeles,6037,6037291110,43,33.92,-118,,,Family,,,,9% Tax Credit,
1029389,GRANDVIEW NINE APARTMENTS,2300 James M Wood Blvd,Los Angeles,CA,90006-2068,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209510,34,34.05,-118,,,Family,,,,4% Tax Credit,
1029391,HALE-MORRIS-LEWIS SENIOR MANOR,1307 W 105th St,Los Angeles,CA,90044-1763,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600202,43,33.94,-118,,,Elderly or disabled,,,,4% Tax Credit,
1029392,RIVERS HOTEL,1226 E 7th St,Los Angeles,CA,90021,31080,Metropolitan Statistical Area,Los Angeles,6037,6037226002,34,34.04,-118,,,,,,,9% Tax Credit,
1029393,HAPPY VALLEY CITY LIGHTS,2580 N Soto St,Los Angeles,CA,90032-1472,31080,Metropolitan Statistical Area,Los Angeles,6037,6037201401,34,34.08,-118,,,Family,,,,9% Tax Credit,
1029402,SAN LUCAS SENIOR HOUSING,1221 W 7th St,Los Angeles,CA,90017-2394,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209102,34,34.05,-118,,,Elderly or disabled,,,,4% Tax Credit,
1029415,MEERA TOWN HOMES,740 Valencia St,Los Angeles,CA,90017-4317,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209300,34,34.05,-118,,,Family,,,,9% Tax Credit,
1029418,ST GEORGE HOTEL,115 E 3rd St,Los Angeles,CA,90013-1301,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207302,34,34.05,-118,,,,,,,9% Tax Credit,
1029438,BROWNSTONE HOTEL,425 E 5th St,Los Angeles,CA,90013,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206200,34,34.04,-118,,,,,,,9% Tax Credit,
1029480,ML SHEPARD MANOR SENIOR HOUISNG,2330 Santa Ana S,Los Angeles,CA,90059-1434,31080,Metropolitan Statistical Area,Los Angeles,6037,6037243100,44,33.93,-118,,,Elderly or disabled,,,,9% Tax Credit,
1029481,WILSHIRE CITY LIGHTS,716 S Carondelet St,Los Angeles,CA,90057-5028,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209401,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029487,AMISTAD PLAZA,6050 S Western Ave,Los Angeles,CA,90047-1464,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237202,37,33.98,-118,,,Family,,,,4% Tax Credit,
1029497,EASTSIDE VILLAGE FAMILY APARTMENTS,2250 E 111th St,Los Angeles,CA,90059-2000,31080,Metropolitan Statistical Area,Los Angeles,6037,6037243100,44,33.93,-118,,,Family,,,,9% Tax Credit,
1029499,EUGENE HOTEL,558 Stanford Ave,Los Angeles,CA,90013,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,,,,,,,9% Tax Credit,
1029500,ALEGRIA APARTMENTS,801 W 23rd St,Los Angeles,CA,90007-2056,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224420,37,34.03,-118,,,Family,,,,9% Tax Credit,
1029501,FAME WEST 25TH STREET,1940 W 25th St,Los Angeles,CA,90018-2181,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221500,37,34.03,-118,,,Family,,,,9% Tax Credit,
1029505,HOLLYVIEW SENIOR APARTMENTS,5411 Hollywood Blvd,Los Angeles,CA,90027-3424,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190402,28,34.1,-118,,,Elderly or disabled,,,,9% Tax Credit,
1029508,BROADWAY VISTAS,9800 S Broadway,Los Angeles,CA,90003-4168,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240500,43,33.95,-118,,,Family,,,,9% Tax Credit,
1029515,PLAZA DE LEON APARTMENTS,630 S Alvarado St,Los Angeles,CA,90057-3334,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208903,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029518,CASA FIGUEROA APARTMENTS,7800 S Figueroa St,Los Angeles,CA,90003-2742,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237720,37,33.97,-118,,,Family,,,,9% Tax Credit,
1029535,WISCONSIN III APARTMENTS,3790 Wisconsin St,Los Angeles,CA,90007-4235,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231220,37,34.02,-118,,,Family,,,,4% Tax Credit,
1029537,ALISO VILLAGE APARTMENTS PHASE I,1400 Gabriel Garcia Marquez St,Los Angeles,CA,90033-2748,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206032,34,34.05,-118,,,Family,,,,9% Tax Credit,
1029543,BALDWIN HILLS APARTMENTS,4063 Nicolet Ave,Los Angeles,CA,90008-2267,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236202,37,34.01,-118,,,,,,,4% Tax Credit,
1029549,BENTLEY CITY LIGHTS,420 Witmer St,Los Angeles,CA,90017-1396,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209103,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029550,EL CENTRO LORETTO APARTMENTS,1021 N Hoover St,Los Angeles,CA,90029-3086,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191410,28,34.09,-118,,,Family,,,,4% Tax Credit,
1029553,BURLINGTON CITY LIGHTS,456 S Burlington Ave,Los Angeles,CA,90057-3006,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208904,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029554,EMERALD PARK,212 Lucas Ave,Los Angeles,CA,90026-6148,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208000,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029569,CASTELAR APARTMENTS,601 N Hill St,Los Angeles,CA,90012,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207102,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029571,CESAR CHAVEZ GARDENS,521 W Cesar E Chavez Ave,Los Angeles,CA,90012-2155,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207102,34,34.06,-118,,,Family,,,,4% Tax Credit,
1029584,LOS GIRASOLES,952 S Record Ave,Los Angeles,CA,90023-2555,31080,Metropolitan Statistical Area,Los Angeles,6037,6037531301,40,34.02,-118,,,Family,,,,9% Tax Credit,
1029587,MARYLAND HEIGHTS,1337 W 5th St,Los Angeles,CA,90017-2041,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209200,34,34.06,-118,,,Family,,,,9% Tax Credit,
1029615,SANTEE COURT ONE,700 S Los Angeles St,Los Angeles,CA,90014-2108,31080,Metropolitan Statistical Area,Los Angeles,6037,6037226002,34,34.04,-118,,,,,,,4% Tax Credit,
1029621,SKYLINE VILLAGE,444 Lucas Ave,Los Angeles,CA,90017-2050,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209200,34,34.06,-118,,,Family,,,,4% Tax Credit,
1029628,LAS BRISAS APARTMENTS,115 E 88th St,Los Angeles,CA,90003-3472,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240200,43,33.96,-118,,,Family,,,,9% Tax Credit,
1029631,SUNSET CITY LIGHTS,2014 W Sunset Blvd,Los Angeles,CA,90026,31080,Metropolitan Statistical Area,Los Angeles,6037,6037195720,28,34.08,-118,,,Family,,,,9% Tax Credit,
1029635,TEMPLE CITY LIGHTS,306 N Alvarado St,Los Angeles,CA,90026-5461,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208501,34,34.07,-118,,,Family,,,,9% Tax Credit,
1029638,HARVARD HEIGHTS APARTMENTS HOMES,950 S Harvard Blvd,Los Angeles,CA,90006-6262,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213201,34,34.05,-118,,,Family,,,,9% Tax Credit,
1029660,EMERALD TERRACE APARTMENTS,1345 Emerald Dr,Los Angeles,CA,90026-2136,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208000,34,34.06,-118,,,Family,,,,9% Tax Credit,
